Alignment_502:	A06	45,530,063 	48,687,668 	K06	118,460,244 	121,382,806 
Alignment_503:	A06	53,335,163 	60,366,450 	K06	103,779,976 	111,176,856 
Alignment_515:	A06	63,589,055 	67,365,708 	K06	148,215,012 	155,265,907 
Alignment_514:	A06	69,926,761 	78,414,497 	K06	123,871,751 	129,050,458 
Alignment_505:	A06	78,111,970 	79,165,726 	K06	101,894,112 	103,037,704 
Alignment_520:	A06	79,154,691 	81,058,332 	K06	101,894,112 	104,234,867 
Alignment_500:	A06	80,941,167 	87,157,474 	K06	95,216,351 	103,934,312 
Alignment_506:	A06	88,317,617 	89,689,634 	K06	80,480,679 	82,655,933 
Alignment_509:	A06	89,033,570 	98,127,567 	K06	84,822,729 	94,177,951 
Alignment_516:	A06	98,840,011 	99,748,761 	K06	83,298,387 	84,331,763 
Alignment_498:	A06	100,036,189 	143,333,720 	K06	37,564 	79,593,947 
Alignment_602:	A07	37,335 	2,162,447 	K07	155,290,922 	157,993,310 
Alignment_597:	A07	3,079,029 	3,412,656 	K07	71,418,292 	76,964,158 
Alignment_601:	A07	3,517,143 	20,636,631 	K07	129,878,774 	155,273,533 
Alignment_594:	A07	21,161,310 	21,875,844 	K07	128,596,675 	129,626,097 
Alignment_591:	A07	22,452,959 	24,727,886 	K07	121,312,036 	123,533,055 
Alignment_593:	A07	23,288,516 	27,431,489 	K07	109,569,916 	113,168,973 
Alignment_588:	A07	43,024,410 	47,749,473 	K07	96,988,830 	108,457,932 
Alignment_605:	A07	49,068,436 	52,563,183 	K07	113,684,869 	119,006,947 
Alignment_596:	A07	53,398,210 	63,381,831 	K07	152,041,334 	153,760,734 
Alignment_587:	A07	62,936,478 	69,930,311 	K07	70,005,910 	84,257,513 
Alignment_604:	A07	70,106,259 	71,038,532 	K07	91,676,931 	94,467,132 
Alignment_590:	A07	71,271,852 	73,172,224 	K07	64,816,220 	69,802,658 
Alignment_599:	A07	74,538,980 	97,406,377 	K07	12,794,210 	62,672,137 
Alignment_600:	A07	97,950,598 	106,031,349 	K07	39,585 	12,249,735 
Alignment_680:	A08	54,014 	20,871,770 	K08	159,599,702 	198,321,355 
Alignment_684:	A08	21,695,901 	24,113,415 	K08	152,793,623 	159,251,091 
Alignment_703:	A08	23,340,802 	24,975,654 	K08	4,461,625 	4,816,190 
Alignment_683:	A08	25,600,462 	34,044,047 	K08	136,861,029 	152,081,129 
Alignment_685:	A08	34,802,633 	42,705,369 	K08	124,352,509 	136,733,741 
Alignment_689:	A08	43,398,277 	44,616,189 	K08	85,953,471 	87,949,182 
Alignment_686:	A08	45,156,268 	47,852,702 	K08	87,957,217 	91,185,720 
Alignment_694:	A08	48,605,639 	74,018,131 	K08	91,276,135 	123,042,511 
Alignment_701:	A08	73,990,771 	75,917,255 	K08	79,353,803 	85,382,308 
Alignment_702:	A08	77,606,720 	82,065,846 	K08	58,977,974 	67,053,909 
Alignment_690:	A08	86,242,106 	87,329,469 	K08	121,907,265 	123,030,758 
Alignment_687:	A08	90,100,599 	95,007,179 	K08	71,679,319 	76,909,133 
Alignment_688:	A08	95,611,477 	97,661,121 	K08	77,610,283 	79,490,288 
Alignment_693:	A08	100,995,173 	103,298,887 	K08	51,095,866 	57,197,463 
Alignment_691:	A08	107,187,301 	109,466,790 	K08	68,718,114 	70,034,087 
Alignment_682:	A08	113,898,254 	136,534,830 	K08	6,495,037 	49,556,950 
Alignment_681:	A08	136,839,504 	142,242,194 	K08	24,520 	6,354,771 
Alignment_824:	A09	70,330 	1,019,138 	K09	128,832,699 	131,587,144 
Alignment_811:	A09	1,055,451 	28,801,752 	K09	84,022,932 	127,753,924 
Alignment_825:	A09	29,139,165 	36,494,977 	K09	71,905,028 	82,494,689 
Alignment_817:	A09	39,228,640 	49,143,934 	K09	51,067,196 	58,994,557 
Alignment_822:	A09	49,190,795 	55,183,705 	K09	59,215,424 	70,747,318 
Alignment_816:	A09	55,245,178 	59,851,815 	K09	41,808,566 	47,269,749 
Alignment_823:	A09	60,218,173 	61,502,971 	K09	39,261,141 	41,749,201 
Alignment_813:	A09	61,495,030 	68,214,039 	K09	27,958,172 	37,683,540 
Alignment_821:	A09	68,244,806 	70,067,050 	K09	25,545,142 	27,873,171 
Alignment_812:	A09	70,071,406 	74,846,565 	K09	18,409,186 	25,529,175 
Alignment_814:	A09	75,549,392 	77,372,050 	K09	15,466,049 	18,153,420 
Alignment_820:	A09	77,387,335 	78,283,876 	K09	13,731,276 	15,659,519 
Alignment_810:	A09	78,320,936 	87,833,404 	K09	1,748,775 	13,730,910 
Alignment_819:	A09	87,846,429 	88,962,099 	K09	538,422 	1,733,563 
Alignment_815:	A09	88,971,643 	89,397,441 	K09	87,218 	531,805 
Alignment_934:	A10	24,509 	12,503,568 	K10	147,797,019 	169,630,796 
Alignment_924:	A10	12,831,845 	23,611,196 	K10	124,046,283 	147,799,753 
Alignment_936:	A10	23,770,745 	40,767,374 	K10	96,970,913 	123,255,166 
Alignment_929:	A10	40,976,126 	44,671,172 	K10	92,598,081 	97,064,067 
Alignment_933:	A10	44,657,260 	45,014,697 	K10	88,056,508 	90,601,314 
Alignment_927:	A10	45,013,111 	52,432,281 	K10	61,946,263 	73,587,844 
Alignment_939:	A10	52,841,960 	57,556,611 	K10	74,568,049 	79,854,951 
Alignment_941:	A10	57,867,794 	63,139,463 	K10	80,053,397 	84,014,486 
Alignment_931:	A10	64,405,554 	65,975,807 	K10	85,885,627 	87,665,076 
Alignment_943:	A10	66,727,129 	70,620,482 	K10	84,346,647 	87,213,033 
Alignment_930:	A10	80,502,349 	86,458,349 	K10	51,589,102 	56,731,111 
Alignment_938:	A10	83,502,452 	98,923,249 	K10	43,153,299 	60,073,980 
Alignment_926:	A10	101,849,533 	108,830,506 	K10	28,450,572 	40,359,018 
Alignment_935:	A10	110,053,592 	121,650,230 	K10	6,040,949 	27,491,883 
Alignment_937:	A10	122,318,362 	124,099,802 	K10	4,043,482 	6,680,441 
Alignment_928:	A10	126,163,018 	126,829,837 	K10	3,448,744 	3,984,143 
Alignment_925:	A10	127,839,572 	131,542,880 	K10	41,205 	3,283,191 
Alignment_1055:	A11	40,423 	3,628,218 	K11	182,369,267 	186,858,904 
Alignment_1070:	A11	3,982,523 	4,353,396 	K11	135,837,792 	145,026,201 
Alignment_1054:	A11	4,420,642 	37,964,375 	K11	125,714,331 	182,334,283 
Alignment_1035:	A11	37,878,870 	44,243,129 	K11	116,288,364 	127,011,055 
Alignment_1057:	A11	42,564,419 	52,831,355 	K11	101,659,802 	116,358,533 
Alignment_1042:	A11	53,409,236 	58,127,535 	K11	95,060,114 	100,370,479 
Alignment_1038:	A11	60,230,991 	67,444,541 	K11	45,022,244 	57,799,226 
Alignment_1071:	A11	67,783,368 	68,724,681 	K11	71,043,861 	72,174,053 
Alignment_1037:	A11	68,732,756 	82,819,765 	K11	71,038,198 	81,076,875 
Alignment_1059:	A11	82,791,031 	92,838,664 	K11	59,221,178 	69,781,685 
Alignment_1075:	A11	93,336,539 	95,912,408 	K11	43,715,609 	53,142,356 
Alignment_1065:	A11	96,907,887 	99,807,006 	K11	81,288,273 	89,359,946 
Alignment_1064:	A11	101,308,585 	104,029,491 	K11	40,302,758 	42,967,601 
Alignment_1051:	A11	104,451,990 	104,939,984 	K11	86,725,644 	87,398,262 
Alignment_1047:	A11	105,567,172 	106,255,084 	K11	84,501,346 	86,518,898 
Alignment_1058:	A11	106,801,683 	115,128,633 	K11	25,838,922 	39,445,230 
Alignment_1034:	A11	115,060,536 	118,259,835 	K11	20,638,135 	26,548,373 
Alignment_1036:	A11	118,257,001 	119,348,434 	K11	19,166,316 	20,613,040 
Alignment_1056:	A11	120,108,196 	126,914,487 	K11	9,628,290 	18,568,258 
Alignment_1039:	A11	128,024,038 	129,558,975 	K11	5,320,629 	7,858,806 
Alignment_1060:	A11	128,700,399 	132,143,300 	K11	3,939,633 	7,323,597 
Alignment_1045:	A11	132,262,575 	132,484,403 	K11	15,684,600 	16,912,476 
Alignment_1061:	A11	132,262,575 	133,056,278 	K11	7,627,003 	8,774,096 
Alignment_1033:	A11	133,078,067 	135,361,739 	K11	17,135 	2,056,866 
Alignment_1062:	A11	135,490,138 	135,997,254 	K11	3,203,439 	3,810,519 
Alignment_1063:	A11	136,406,611 	136,719,611 	K11	2,829,030 	3,197,008 
Alignment_1066:	A11	137,599,291 	137,852,431 	K11	2,549,559 	2,811,847 
Alignment_1183:	A12	37,485 	3,884,442 	K12	44,005 	3,628,107 
Alignment_1194:	A12	3,675,574 	18,669,768 	K12	124,258,917 	157,566,952 
Alignment_1184:	A12	19,035,636 	28,158,101 	K12	118,064,660 	123,450,578 
Alignment_1191:	A12	29,948,085 	30,492,480 	K12	99,136,496 	101,123,631 
Alignment_1197:	A12	33,368,275 	34,555,577 	K12	66,992,925 	68,114,479 
Alignment_1190:	A12	35,496,476 	37,047,421 	K12	107,062,620 	107,745,695 
Alignment_1201:	A12	40,033,543 	41,730,801 	K12	61,312,722 	63,815,623 
Alignment_1185:	A12	45,331,433 	49,592,881 	K12	55,840,045 	60,933,014 
Alignment_1202:	A12	50,547,254 	56,019,315 	K12	104,458,776 	112,443,470 
Alignment_1186:	A12	69,866,759 	76,127,140 	K12	86,129,572 	96,125,038 
Alignment_1193:	A12	78,168,293 	96,715,110 	K12	22,830,797 	55,418,015 
Alignment_1195:	A12	97,676,054 	107,928,299 	K12	3,663,890 	22,686,159 
Alignment_1192:	A12	107,504,997 	108,501,200 	K12	6,421,585 	7,365,205 
Alignment_1200:	A12	109,587,165 	109,735,049 	K12	3,540,676 	3,652,080 
Alignment_1182:	A12	109,910,736 	119,951,895 	K12	157,654,138 	174,433,523 
Alignment_1251:	A13	40,017 	3,090,234 	K05	112,069,355 	115,304,538 
Alignment_1231:	A13	3,148,108 	9,521,783 	K03	199,176,828 	204,121,984 
Alignment_1316:	A13	9,659,564 	12,912,105 	K13	152,370,610 	158,834,285 
Alignment_1301:	A13	12,957,349 	19,650,565 	K13	140,704,042 	151,576,419 
Alignment_1315:	A13	20,274,917 	39,376,871 	K13	114,980,765 	139,930,484 
Alignment_1310:	A13	39,695,778 	41,851,999 	K13	96,430,929 	101,459,824 
Alignment_1325:	A13	42,188,810 	46,257,720 	K13	97,475,035 	101,061,290 
Alignment_1308:	A13	48,558,239 	52,573,992 	K13	89,261,068 	95,055,736 
Alignment_1311:	A13	49,994,235 	58,151,470 	K13	103,097,094 	105,562,467 
Alignment_1317:	A13	62,923,428 	79,334,564 	K13	100,362,553 	115,503,659 
Alignment_1318:	A13	74,419,005 	83,542,838 	K13	78,176,920 	86,262,131 
Alignment_1313:	A13	82,167,141 	125,778,821 	K13	2,799,722 	76,261,985 
Alignment_1302:	A13	126,146,575 	127,201,218 	K13	2,330,207 	2,788,167 
Alignment_1314:	A13	127,444,137 	129,582,980 	K13	32,331 	2,315,449 
